Process,document_title,Text,label
Travel Insurance Claim,Anti-Money Laundering and Counter-Terrorism Financing Act 2006, A person is not excused from giving a report under section 47 on the ground that the report might tend to incriminate the person or expose the person to a penalty.,0
Travel Insurance Claim,Disability Discrimination Act 1992,"For the purposes of this Act, an assistance animal is a dog or other animal:

                     (a)  accredited under a law of a State or Territory that provides for the accreditation of animals trained to assist a persons with a disability to alleviate the effect of the disability; or

                     (b)  accredited by an animal training organisation prescribed by the regulations for the purposes of this paragraph; or

                     (c)  trained:

                              (i)  to assist a person with a disability to alleviate the effect of the disability; and

                             (ii)  to meet standards of hygiene and behaviour that are appropriate for an animal in a public place.",0
Travel Insurance Claim,Disability Discrimination Act 1992,"For the purposes of this Act, a disability aid, in relation to a person with a disability, is equipment (including a palliative or therapeutic device) that:

                     (a)  is used by the person; and

                     (b)  provides assistance to alleviate the effect of the disability.",0
Travel Insurance Claim,Disability Discrimination Act 1992,The Commission is not to regard an enactment or proposed enactment as being inconsistent with or contrary to the objects of this Act for the purposes of paragraph (1)(i) because of a provision of the enactment or proposed enactment that is included for the purpose referred to in subsection 45(1) (special measures).,0
Travel Insurance Claim,Disability Discrimination Act 1992,"There is to be a Disability Discrimination Commissioner, who is to be appointed by the Governor‑General.",0
Travel Insurance Claim,Disability Discrimination Act 1992,"A person must not be appointed under subsection (1) as the Disability Discrimination Commissioner unless the Minister is satisfied that:

                     (a)  the person has appropriate qualifications, knowledge or experience; and

                     (b)  the selection of the person for the appointment is the result of a process that:

                              (i)  was merit‑based; and

                             (ii)  included public advertising of the position.",0
Travel Insurance Claim,Disability Discrimination Act 1992,"The action planner may give a copy of the action plan, or of any amendments to the action plan, to the Commission.",0
Travel Insurance Claim,Disability Discrimination Act 1992,"If the action planner does so, the Commission must make the copy available to the public.",0
Travel Insurance Claim,Disability Discrimination Act 1992,It is unlawful for a person to commit an act of victimisation against another person.,0
Travel Insurance Claim,Disability Discrimination Act 1992,"It is unlawful for an employer or a person acting or purporting to act on behalf of an employer to discriminate against a person on the ground of the other person’s disability:

                     (a)  in the arrangements made for the purpose of determining who should be offered employment; or

                     (b)  in determining who should be offered employment; or

                     (c)  in the terms or conditions on which employment is offered.",0
Travel Insurance Claim,Disability Discrimination Act 1992,"It is unlawful for an employer or a person acting or purporting to act on behalf of an employer to discriminate against an employee on the ground of the employee’s disability:

                     (a)  in the terms or conditions of employment that the employer affords the employee; or

                     (b)  by denying the employee access, or limiting the employee’s access, to opportunities for promotion, transfer or training, or to any other benefits associated with employment; or

                     (c)  by dismissing the employee; or

                     (d)  by subjecting the employee to any other detriment.",0
Travel Insurance Claim,Disability Discrimination Act 1992,"Neither paragraph (1)(a) nor (b) renders it unlawful for a person to discriminate against another person, on the ground of the other person’s disability, in connection with employment to perform domestic duties on the premises on which the first‑mentioned person resides.",0
